match_id,match_seq_num,radiant_win,start_time,duration,avg_mmr,num_mmr,lobby_type,game_mode,avg_rank_tier,num_rank_tier,cluster,radiant_team,dire_team
5774367613,4861538454,False,1609927374,1614,2995.0,1.0,0,4,54,4,181,"70,80,103,74,29","96,9,121,54,25"
5774367306,4861537601,False,1609927369,1466,975.0,2.0,7,22,24,4,188,"54,8,37,6,14","64,114,108,26,10"
5774367305,4861540798,True,1609927369,1800,2484.0,3.0,7,22,41,5,188,"30,4,54,14,28","26,67,81,36,83"
5774367300,4861541658,False,1609927368,1785,3941.0,3.0,7,22,50,5,152,"68,50,73,128,11","62,9,32,5,129"
5774367109,4861539859,True,1609927349,1715,2237.0,3.0,7,22,24,3,155,"2,22,8,21,20","110,73,129,35,106"
5774367010,4861537906,True,1609927349,1560,4415.0,1.0,7,22,71,7,236,"129,21,114,62,68","104,42,75,71,25"
5774367008,4861540390,True,1609927344,1730,2813.0,1.0,7,22,41,8,186,"84,15,26,59,129","65,67,128,35,74"
5774366815,4861539302,True,1609927329,1571,4294.0,3.0,7,22,75,5,186,"108,34,121,42,5","31,25,22,109,2"
5774366814,4861542034,True,1609927324,1887,,,7,22,12,2,184,"11,84,44,6,83","85,67,50,34,14"
5774366706,4861541649,True,1609927328,1874,4239.0,2.0,0,22,48,7,171,"110,74,68,42,29","114,97,121,75,98"
5774366418,4861537671,False,1609927304,1610,3149.0,3.0,7,22,72,5,191,"123,83,110,93,16","8,10,88,129,128"
5774366310,4861541600,True,1609927269,1811,1988.0,1.0,7,22,24,5,152,"47,5,11,105,75","7,31,36,44,114"
5774366309,4861537219,True,1609927268,1614,,,0,4,12,2,187,"40,6,12,15,108","39,4,69,41,103"
5774366214,4861537307,True,1609927299,1569,2196.0,4.0,7,22,34,5,132,"9,95,74,62,2","14,39,10,26,8"
5774366015,4861540709,True,1609927288,1860,4456.0,2.0,7,22,55,3,151,"74,108,10,27,123","2,9,73,67,71"
5774366013,4861541588,False,1609927284,1892,1830.0,2.0,7,22,32,4,231,"39,21,41,64,48","9,45,23,26,95"
5774366012,4861542335,False,1609927284,1912,3021.0,1.0,7,22,29,3,151,"121,44,94,129,31","72,123,23,20,67"
5774365805,4861538328,False,1609927269,1677,3886.0,1.0,7,22,34,3,156,"92,53,7,29,114","13,6,31,28,5"
5774365702,4861541167,False,1609927264,1902,2676.0,3.0,7,22,35,5,134,"5,91,70,28,74","26,22,114,8,129"
5774365603,4861538790,False,1609927263,1624,,,7,22,43,3,154,"37,42,44,39,9","97,27,114,74,86"
5774365519,4861539837,False,1609927253,1816,,,7,22,46,3,154,"11,30,8,87,129","67,100,20,9,84"
5774365415,4861541132,True,1609927248,1920,3166.0,2.0,7,22,42,7,231,"62,39,42,69,68","128,29,25,93,26"
5774365409,4861538081,False,1609927238,1689,2958.0,1.0,7,22,45,5,188,"4,62,70,14,25","108,34,77,26,87"
5774365314,4861540039,True,1609927244,1840,2665.0,1.0,7,22,42,5,154,"105,74,53,1,30","95,84,26,57,83"
5774365313,4861539700,True,1609927239,1830,3987.0,4.0,7,22,71,6,191,"114,10,41,5,72","110,13,62,67,74"
5774365305,4861536039,True,1609927244,1482,1830.0,1.0,7,22,80,5,156,"109,13,91,88,29","93,27,52,9,129"
5774365301,4861538620,True,1609927229,1730,1887.0,1.0,7,22,14,5,227,"84,83,35,9,99","93,18,123,14,87"
5774365210,4861536617,False,1609927233,1598,,,7,22,16,4,183,"27,84,70,57,113","21,7,9,48,98"
5774365113,4861538285,True,1609927227,1727,1642.0,1.0,0,22,23,2,183,"35,85,14,11,86","56,121,52,93,25"
5774365112,4861532084,False,1609927204,1281,2596.0,1.0,7,22,29,3,225,"110,22,50,56,41","6,77,97,84,74"
5774365008,4861540879,True,1609927220,1919,2318.0,2.0,7,22,32,5,186,"6,14,22,73,98","70,30,39,11,21"
5774364918,4861539642,False,1609927214,1772,1818.0,1.0,7,22,31,7,227,"1,32,84,50,14","9,11,104,42,25"
5774364908,4861539297,False,1609927220,1640,,,7,22,15,2,181,"44,91,26,106,63","52,54,84,11,8"
5774364902,4861540710,True,1609927214,1747,3316.0,2.0,7,22,53,3,156,"9,121,54,113,99","60,105,35,65,31"
5774364900,4861540776,True,1609927213,1909,3645.0,2.0,7,3,51,6,227,"75,45,41,36,64","100,49,72,102,12"
5774364816,4861539830,True,1609927208,1870,3531.0,5.0,7,22,62,8,193,"14,74,64,21,18","47,1,107,26,45"
5774364813,4861540161,True,1609927184,1895,3210.0,1.0,7,22,41,6,172,"21,56,30,32,99","16,88,27,95,82"
5774364716,4861538904,True,1609927208,1789,1612.0,1.0,7,22,25,3,155,"22,114,84,81,18","1,41,101,29,94"
5774364619,4861539884,True,1609927193,1821,,,0,22,34,2,192,"10,35,30,84,54","129,8,26,11,42"
5774364605,4861538143,False,1609927199,1758,1378.0,1.0,0,4,19,3,186,"114,53,95,54,104","26,1,71,93,75"
5774364515,4861541689,False,1609927193,1965,2668.0,3.0,7,22,56,7,154,"22,14,129,27,8","95,107,25,28,26"
5774364501,4861537730,False,1609927183,1696,2374.0,1.0,0,22,41,5,145,"83,41,123,22,111","8,20,27,42,35"
5774364418,4861540011,False,1609927189,1757,1099.0,1.0,7,22,23,4,181,"100,50,43,30,19","1,99,31,26,94"
5774364417,4861537318,False,1609927188,1699,4195.0,3.0,7,22,67,5,155,"35,93,102,83,100","104,13,57,8,64"
5774364411,4861542176,True,1609927183,2065,2924.0,1.0,7,22,35,8,183,"8,75,64,104,29","14,13,84,1,123"
5774364318,4861541533,False,1609927178,1988,4417.0,4.0,7,3,63,10,236,"78,17,63,110,28","12,123,129,75,106"
5774364309,4861541759,True,1609927184,2022,3030.0,1.0,7,22,49,5,227,"114,29,68,11,56","74,10,60,14,64"
5774364219,4861541776,True,1609927174,1976,2037.0,1.0,7,22,25,5,183,"7,120,55,42,5","3,123,23,27,78"
5774364218,4861540792,True,1609927174,1961,3022.0,2.0,7,22,50,7,188,"109,83,59,14,74","26,8,75,11,70"
5774364215,4861533045,False,1609927169,1389,1720.0,3.0,7,22,42,7,231,"101,90,96,56,41","27,4,14,15,54"
5774364201,4861537712,True,1609927179,1719,3026.0,2.0,7,22,33,6,183,"28,5,46,8,21","18,121,123,6,56"
5774364110,4861538888,True,1609927168,1876,3013.0,1.0,7,3,17,2,225,"104,123,106,114,28","26,46,54,129,42"
5774382508,4861536209,True,1609928270,567,4902.0,6.0,7,3,79,8,236,"39,41,81,62,31","129,1,95,8,109"
5774380902,4861534174,True,1609928176,448,,,0,22,25,3,184,"2,21,37,84,18","13,35,41,4,62"
5774380304,4861533616,True,1609928140,474,3978.0,1.0,0,22,54,3,187,"30,65,70,123,50","42,59,90,19,86"
5774378001,4861541478,False,1609928009,1192,,,0,22,27,3,134,"120,93,74,42,52","77,121,99,21,101"
5774376511,4861538645,True,1609927915,1070,2362.0,3.0,7,22,53,5,188,"14,30,93,29,17","11,10,21,26,68"
5774375502,4861539678,True,1609927840,1247,3593.0,1.0,7,22,32,4,227,"13,8,61,71,85","2,17,121,104,1"
5774374713,4861542732,False,1609927779,1473,,,0,4,36,4,181,"67,61,35,56,110","8,63,25,128,113"
5774373809,4861542525,True,1609927755,1532,,,7,22,23,3,144,"58,74,99,30,42","101,44,69,129,35"
5774372916,4861527139,True,1609927709,453,4084.0,2.0,0,22,46,5,145,"17,95,27,63,128","7,11,42,74,85"
5774372903,4861542864,False,1609927704,1589,3725.0,3.0,7,22,73,7,155,"26,113,99,107,52","74,120,110,72,89"
5774372710,4861542073,False,1609927694,1528,861.0,1.0,7,22,22,2,151,"76,100,42,49,85","74,84,2,71,79"
5774372605,4861538743,False,1609927689,1322,1607.0,2.0,7,22,30,6,188,"81,123,57,40,97","121,6,101,47,5"
5774372309,4861540793,True,1609927670,1482,2980.0,1.0,7,22,41,4,154,"59,2,22,105,32","67,66,114,11,14"
5774372304,4861540550,False,1609927640,1337,4029.0,4.0,7,22,72,6,181,"87,102,56,93,3","68,16,89,123,11"
5774372016,4861534245,True,1609927649,990,4507.0,4.0,7,22,80,4,154,"102,110,32,39,45","97,13,5,109,126"
5774371403,4861535332,False,1609927609,1139,,,7,22,12,3,187,"83,11,42,84,114","15,21,34,75,101"
5774370904,4861538747,True,1609927584,1402,,,7,22,13,2,182,"49,6,89,74,84","41,11,26,53,23"
5774370611,4861536950,False,1609927529,1228,2665.0,5.0,7,22,47,7,184,"56,16,25,45,44","120,19,70,2,74"
5774370509,4861541630,False,1609927554,1591,2752.0,3.0,7,22,62,6,136,"97,123,69,31,67","63,39,102,108,19"
5774370314,4861540714,True,1609927549,1593,4624.0,6.0,7,3,72,8,227,"13,7,114,35,5","128,44,85,110,98"
5774369200,4861533991,True,1609927469,1034,2114.0,3.0,7,22,34,6,182,"84,11,44,26,23","87,27,74,57,70"
5774369119,4861541930,False,1609927474,1706,3618.0,2.0,7,22,59,5,138,"121,47,45,42,22","87,81,8,14,34"
5774369007,4861533500,False,1609927469,1106,3642.0,4.0,7,22,72,8,185,"17,54,1,27,87","128,21,2,42,80"
5774368700,4861534724,False,1609927454,1240,,,7,22,25,3,131,"100,1,92,109,84","5,12,34,40,104"
5774368402,4861540038,True,1609927429,1651,,,7,22,21,2,251,"109,84,119,29,14","39,1,23,64,105"
5774368400,4861535383,False,1609927428,1300,2178.0,2.0,7,22,34,7,184,"9,11,44,96,26","1,126,14,20,128"
5774368212,4861540880,True,1609927414,1716,3935.0,4.0,7,22,74,5,133,"86,73,6,83,120","50,1,37,13,71"
5774368016,4861542028,True,1609927404,1830,1735.0,1.0,7,22,29,5,188,"48,84,11,107,54","39,126,1,14,121"
5774367805,4861541724,True,1609927398,1774,4410.0,2.0,7,22,57,6,231,"44,86,13,42,71","37,54,39,21,16"
5774367802,4861542310,True,1609927398,1875,1950.0,1.0,7,22,31,4,183,"70,27,50,35,61","17,13,8,85,29"
5774367801,4861541283,False,1609927398,1766,1366.0,1.0,7,22,21,3,182,"71,41,14,73,22","6,46,104,114,37"
5774367710,4861542644,True,1609927394,1887,3986.0,4.0,7,3,69,8,227,"41,101,16,19,21","93,10,3,87,32"
5774367613,4861538454,False,1609927374,1614,2995.0,1.0,0,4,54,4,181,"74,103,29,80,70","54,121,25,9,96"
5774367305,4861540798,True,1609927369,1800,2484.0,3.0,7,22,41,5,188,"30,54,4,28,14","26,81,67,83,36"
5774367300,4861541658,False,1609927368,1785,3941.0,3.0,7,22,50,5,152,"128,11,68,73,50","5,129,62,32,9"
5774367010,4861537906,True,1609927349,1560,4415.0,1.0,7,22,71,7,236,"114,68,129,21,62","75,25,104,42,71"
5774367008,4861540390,True,1609927344,1730,2813.0,1.0,7,22,41,8,186,"84,15,129,59,26","65,67,74,35,128"
5774366815,4861539302,True,1609927329,1571,4294.0,3.0,7,22,75,5,186,"121,42,34,5,108","22,109,25,2,31"
5774366706,4861541649,True,1609927328,1874,4239.0,2.0,0,22,48,7,171,"110,74,42,68,29","114,97,75,121,98"
5774366618,4861542630,True,1609927313,1965,,,7,22,22,3,236,"120,35,77,71,4","104,114,84,86,8"
5774366514,4861538041,False,1609927314,1646,3879.0,3.0,7,3,61,9,227,"21,10,110,42,65","86,17,26,95,51"
5774366418,4861537671,False,1609927304,1610,3149.0,3.0,7,22,72,5,191,"83,16,123,93,110","10,128,8,129,88"
5774366310,4861541600,True,1609927269,1811,1988.0,1.0,7,22,24,5,152,"47,75,11,5,105","7,114,36,31,44"
5774366309,4861537219,True,1609927268,1614,,,0,4,12,2,187,"12,40,6,15,108","69,39,4,41,103"
5774366214,4861537307,True,1609927299,1569,2196.0,4.0,7,22,34,5,132,"62,2,9,74,95","26,8,14,10,39"
5774366015,4861540709,True,1609927288,1860,4456.0,2.0,7,22,55,3,151,"123,10,74,108,27","71,73,2,9,67"
5774366013,4861541588,False,1609927284,1892,1830.0,2.0,7,22,32,4,231,"48,39,64,41,21","95,9,26,23,45"
5774366012,4861542335,False,1609927284,1912,3021.0,1.0,7,22,29,3,151,"129,44,94,31,121","20,123,23,67,72"
5774365806,4861537651,True,1609927273,1638,,,0,22,23,2,181,"105,74,2,101,95","10,44,107,114,87"
5774365805,4861538328,False,1609927269,1677,3886.0,1.0,7,22,34,3,156,"92,53,114,7,29","13,6,5,31,28"
5774365702,4861541167,False,1609927264,1902,2676.0,3.0,7,22,35,5,134,"28,5,74,91,70","8,26,129,22,114"
5774365603,4861538790,False,1609927263,1624,,,7,22,43,3,154,"39,42,44,37,9","74,27,114,97,86"
5774365519,4861539837,False,1609927253,1816,,,7,22,46,3,154,"11,8,30,87,129","67,20,100,9,84"
5774365415,4861541132,True,1609927248,1920,3166.0,2.0,7,22,42,7,231,"62,42,68,69,39","128,25,26,93,29"
5774365409,4861538081,False,1609927238,1689,2958.0,1.0,7,22,45,5,188,"62,25,14,4,70","34,87,26,108,77"
5774365313,4861539700,True,1609927239,1830,3987.0,4.0,7,22,71,6,191,"41,10,5,72,114","62,13,67,74,110"
5774365305,4861536039,True,1609927244,1482,1830.0,1.0,7,22,80,5,156,"109,88,29,91,13","93,9,129,52,27"
5774365301,4861538620,True,1609927229,1730,1887.0,1.0,7,22,14,5,227,"99,35,84,9,83","87,123,93,14,18"
5774365210,4861536617,False,1609927233,1598,,,7,22,16,4,183,"27,113,84,57,70","21,98,7,48,9"
5774365112,4861532084,False,1609927204,1281,2596.0,1.0,7,22,29,3,225,"22,41,110,50,56","77,74,6,97,84"
5774365008,4861540879,True,1609927220,1919,2318.0,2.0,7,22,32,5,186,"73,6,14,22,98","11,70,30,39,21"
5774364918,4861539642,False,1609927214,1772,1818.0,1.0,7,22,31,7,227,"50,32,1,14,84","42,11,9,25,104"
5774364908,4861539297,False,1609927220,1640,,,7,22,15,2,181,"91,44,63,106,26","54,52,8,11,84"
5774364902,4861540710,True,1609927214,1747,3316.0,2.0,7,22,53,3,156,"99,113,54,9,121","31,65,35,60,105"
5774364900,4861540776,True,1609927213,1909,3645.0,2.0,7,3,51,6,227,"45,41,75,36,64","49,72,100,102,12"
5774364816,4861539830,True,1609927208,1870,3531.0,5.0,7,22,62,8,193,"21,18,14,64,74","26,45,47,107,1"
5774364815,4861541964,False,1609927208,1994,,,7,22,37,3,152,"12,27,11,9,60","25,16,114,104,28"
5774364813,4861540161,True,1609927184,1895,3210.0,1.0,7,22,41,6,172,"21,99,32,30,56","16,82,95,27,88"
5774364619,4861539884,True,1609927193,1821,,,0,22,34,2,192,"54,35,10,84,30","42,8,129,11,26"
5774364605,4861538143,False,1609927199,1758,1378.0,1.0,0,4,19,3,186,"114,104,54,95,53","26,75,93,71,1"
5774364515,4861541689,False,1609927193,1965,2668.0,3.0,7,22,56,7,154,"129,22,8,27,14","25,95,26,28,107"
5774364417,4861537318,False,1609927188,1699,4195.0,3.0,7,22,67,5,155,"83,35,100,93,102","8,104,64,13,57"
5774364415,4861535364,False,1609927188,1557,,,7,22,37,4,134,"76,50,102,73,9","84,95,82,110,31"
5774364411,4861542176,True,1609927183,2065,2924.0,1.0,7,22,35,8,183,"75,8,29,104,64","13,14,123,1,84"
5774364318,4861541533,False,1609927178,1988,4417.0,4.0,7,3,63,10,236,"17,63,28,110,78","123,129,106,75,12"
5774364309,4861541759,True,1609927184,2022,3030.0,1.0,7,22,49,5,227,"11,29,56,68,114","14,10,64,60,74"
5774364219,4861541776,True,1609927174,1976,2037.0,1.0,7,22,25,5,183,"55,5,120,42,7","23,78,123,27,3"
5774364218,4861540792,True,1609927174,1961,3022.0,2.0,7,22,50,7,188,"59,83,14,109,74","75,8,11,26,70"
5774364216,4861531877,False,1609927163,1288,2478.0,2.0,7,22,42,4,186,"94,2,86,113,21","14,114,11,93,7"
5774364215,4861533045,False,1609927169,1389,1720.0,3.0,7,22,42,7,231,"101,41,56,96,90","27,54,15,14,4"
5774382508,4861536209,True,1609928270,567,4902.0,6.0,7,3,79,8,236,"31,62,81,41,39","109,8,95,1,129"
5774380902,4861534174,True,1609928176,448,,,0,22,25,3,184,"2,21,18,84,37","13,35,62,4,41"
5774380304,4861533616,True,1609928140,474,3978.0,1.0,0,22,54,3,187,"30,65,70,50,123","42,59,90,86,19"
5774378001,4861541478,False,1609928009,1192,,,0,22,27,3,134,"52,42,120,74,93","101,21,77,99,121"
5774376916,4861542219,False,1609927939,1312,2531.0,2.0,0,4,42,5,137,"30,8,17,44,110","75,59,32,35,27"
5774375502,4861539678,True,1609927840,1247,3593.0,1.0,7,22,32,4,227,"13,71,8,61,85","2,104,17,121,1"
5774374713,4861542732,False,1609927779,1473,,,0,4,36,4,181,"61,110,67,56,35","63,113,8,128,25"
5774373809,4861542525,True,1609927755,1532,,,7,22,23,3,144,"30,74,99,58,42","129,44,69,101,35"
5774373312,4861542075,True,1609927731,1510,3142.0,3.0,7,22,53,9,131,"123,12,23,50,6","71,26,2,95,11"
5774372916,4861527139,True,1609927709,453,4084.0,2.0,0,22,46,5,145,"95,128,63,27,17","11,85,74,42,7"
5774372903,4861542864,False,1609927704,1589,3725.0,3.0,7,22,73,7,155,"99,107,52,26,113","110,72,89,74,120"
5774372710,4861542073,False,1609927694,1528,861.0,1.0,7,22,22,2,151,"85,49,42,100,76","79,71,2,84,74"
5774372605,4861538743,False,1609927689,1322,1607.0,2.0,7,22,30,6,188,"123,57,40,81,97","6,101,47,121,5"
5774372309,4861540793,True,1609927670,1482,2980.0,1.0,7,22,41,4,154,"2,105,22,59,32","66,11,114,67,14"
5774372304,4861540550,False,1609927640,1337,4029.0,4.0,7,22,72,6,181,"3,93,87,56,102","11,123,68,89,16"
5774371519,4861542158,False,1609927600,1621,2586.0,2.0,7,22,32,4,181,"98,41,35,128,31","25,47,62,81,70"
5774371403,4861535332,False,1609927609,1139,,,7,22,12,3,187,"11,42,84,83,114","21,34,75,15,101"
5774370906,4861536728,False,1609927589,1174,4260.0,3.0,7,22,56,7,151,"85,4,20,54,13","52,38,95,11,37"
5774370904,4861538747,True,1609927584,1402,,,7,22,13,2,182,"49,84,74,89,6","41,23,53,26,11"
5774370611,4861536950,False,1609927529,1228,2665.0,5.0,7,22,47,7,184,"44,16,45,56,25","74,19,2,120,70"
5774370509,4861541630,False,1609927554,1591,2752.0,3.0,7,22,62,6,136,"67,123,97,69,31","19,39,63,102,108"
5774370314,4861540714,True,1609927549,1593,4624.0,6.0,7,3,72,8,227,"7,5,13,114,35","44,98,128,85,110"
5774369200,4861533991,True,1609927469,1034,2114.0,3.0,7,22,34,6,182,"11,84,23,44,26","27,87,70,74,57"
5774369119,4861541930,False,1609927474,1706,3618.0,2.0,7,22,59,5,138,"42,22,121,45,47","14,34,87,8,81"
5774369012,4861542824,False,1609927469,1825,466.0,1.0,7,22,19,6,191,"42,56,44,119,10","40,97,89,27,113"
5774369007,4861533500,False,1609927469,1106,3642.0,4.0,7,22,72,8,185,"17,87,1,27,54","128,80,2,42,21"
5774368910,4861542944,True,1609927449,1825,2533.0,3.0,7,22,40,3,184,"31,102,17,73,26","123,6,20,84,39"
5774368700,4861534724,False,1609927454,1240,,,7,22,25,3,131,"109,1,100,92,84","40,12,5,34,104"
5774368514,4861541690,True,1609927429,1761,4179.0,3.0,7,22,63,6,187,"93,11,101,28,5","80,2,95,37,123"
5774368402,4861540038,True,1609927429,1651,,,7,22,21,2,251,"14,84,119,29,109","105,1,23,64,39"
5774368400,4861535383,False,1609927428,1300,2178.0,2.0,7,22,34,7,184,"44,11,9,96,26","14,126,1,20,128"
5774368212,4861540880,True,1609927414,1716,3935.0,4.0,7,22,74,5,133,"120,6,83,86,73","71,37,13,50,1"
5774368016,4861542028,True,1609927404,1830,1735.0,1.0,7,22,29,5,188,"54,48,107,84,11","121,39,14,126,1"
5774367817,4861541718,False,1609927395,1762,2214.0,3.0,7,22,35,4,227,"2,93,35,23,76","21,39,95,42,75"
5774367802,4861542310,True,1609927398,1875,1950.0,1.0,7,22,31,4,183,"70,61,35,50,27","17,29,85,8,13"
5774367801,4861541283,False,1609927398,1766,1366.0,1.0,7,22,21,3,182,"22,41,14,73,71","37,46,104,114,6"
5774367710,4861542644,True,1609927394,1887,3986.0,4.0,7,3,69,8,227,"41,101,21,19,16","93,10,32,87,3"
5774367613,4861538454,False,1609927374,1614,2995.0,1.0,0,4,54,4,181,"103,74,70,80,29","121,54,96,9,25"
5774367306,4861537601,False,1609927369,1466,975.0,2.0,7,22,24,4,188,"8,14,37,54,6","114,10,108,64,26"
5774367305,4861540798,True,1609927369,1800,2484.0,3.0,7,22,41,5,188,"4,28,14,30,54","67,83,36,26,81"
5774367300,4861541658,False,1609927368,1785,3941.0,3.0,7,22,50,5,152,"11,68,73,50,128","129,62,32,9,5"
5774367109,4861539859,True,1609927349,1715,2237.0,3.0,7,22,24,3,155,"21,22,8,2,20","35,73,129,110,106"
5774367010,4861537906,True,1609927349,1560,4415.0,1.0,7,22,71,7,236,"62,21,114,129,68","71,42,75,104,25"
5774367008,4861540390,True,1609927344,1730,2813.0,1.0,7,22,41,8,186,"59,129,26,84,15","35,74,128,65,67"
5774366815,4861539302,True,1609927329,1571,4294.0,3.0,7,22,75,5,186,"34,108,5,42,121","25,31,2,109,22"
5774366814,4861542034,True,1609927324,1887,,,7,22,12,2,184,"11,84,6,44,83","85,67,34,50,14"
5774366706,4861541649,True,1609927328,1874,4239.0,2.0,0,22,48,7,171,"29,42,74,110,68","98,75,97,114,121"
5774366618,4861542630,True,1609927313,1965,,,7,22,22,3,236,"4,71,35,120,77","8,86,114,104,84"
5774366418,4861537671,False,1609927304,1610,3149.0,3.0,7,22,72,5,191,"16,123,93,110,83","128,8,129,88,10"
5774366310,4861541600,True,1609927269,1811,1988.0,1.0,7,22,24,5,152,"47,105,75,11,5","7,44,114,36,31"
5774366309,4861537219,True,1609927268,1614,,,0,4,12,2,187,"108,12,40,6,15","103,69,39,4,41"
5774366214,4861537307,True,1609927299,1569,2196.0,4.0,7,22,34,5,132,"95,74,62,9,2","39,10,26,14,8"
5774366015,4861540709,True,1609927288,1860,4456.0,2.0,7,22,55,3,151,"123,27,10,74,108","71,67,73,2,9"
5774366013,4861541588,False,1609927284,1892,1830.0,2.0,7,22,32,4,231,"41,39,48,64,21","23,9,95,26,45"
5774366012,4861542335,False,1609927284,1912,3021.0,1.0,7,22,29,3,151,"129,121,44,31,94","20,72,123,67,23"
5774365806,4861537651,True,1609927273,1638,,,0,22,23,2,181,"74,2,101,95,105","44,107,114,87,10"
5774365702,4861541167,False,1609927264,1902,2676.0,3.0,7,22,35,5,134,"28,70,91,74,5","8,114,22,129,26"
5774365603,4861538790,False,1609927263,1624,,,7,22,43,3,154,"42,44,39,37,9","27,114,74,97,86"
5774365519,4861539837,False,1609927253,1816,,,7,22,46,3,154,"87,30,8,11,129","9,100,20,67,84"
5774365415,4861541132,True,1609927248,1920,3166.0,2.0,7,22,42,7,231,"68,69,62,39,42","26,93,128,29,25"
5774365314,4861540039,True,1609927244,1840,2665.0,1.0,7,22,42,5,154,"1,30,105,74,53","57,83,95,84,26"
5774365313,4861539700,True,1609927239,1830,3987.0,4.0,7,22,71,6,191,"72,114,10,41,5","74,110,13,62,67"
5774365305,4861536039,True,1609927244,1482,1830.0,1.0,7,22,80,5,156,"13,91,29,109,88","27,52,129,93,9"
5774365301,4861538620,True,1609927229,1730,1887.0,1.0,7,22,14,5,227,"83,9,84,35,99","18,14,93,123,87"
5774365210,4861536617,False,1609927233,1598,,,7,22,16,4,183,"57,84,113,27,70","48,7,98,21,9"
5774365113,4861538285,True,1609927227,1727,1642.0,1.0,0,22,23,2,183,"11,86,35,85,14","93,25,56,121,52"
5774365112,4861532084,False,1609927204,1281,2596.0,1.0,7,22,29,3,225,"56,50,22,110,41","84,97,77,6,74"
5774364816,4861539830,True,1609927208,1870,3531.0,5.0,7,22,62,8,193,"18,14,21,64,74","45,47,26,107,1"
5774364815,4861541964,False,1609927208,1994,,,7,22,37,3,152,"11,60,12,9,27","114,28,25,104,16"
5774364813,4861540161,True,1609927184,1895,3210.0,1.0,7,22,41,6,172,"32,21,99,56,30","95,16,82,88,27"
5774364716,4861538904,True,1609927208,1789,1612.0,1.0,7,22,25,3,155,"84,22,18,81,114","101,1,94,29,41"
5774364619,4861539884,True,1609927193,1821,,,0,22,34,2,192,"30,10,54,84,35","26,129,42,11,8"
5774364605,4861538143,False,1609927199,1758,1378.0,1.0,0,4,19,3,186,"104,114,54,95,53","75,26,93,71,1"
5774364515,4861541689,False,1609927193,1965,2668.0,3.0,7,22,56,7,154,"8,22,27,129,14","26,95,28,25,107"
5774364501,4861537730,False,1609927183,1696,2374.0,1.0,0,22,41,5,145,"83,22,123,41,111","8,42,27,20,35"
5774364417,4861537318,False,1609927188,1699,4195.0,3.0,7,22,67,5,155,"102,100,35,83,93","57,64,104,8,13"
5774364415,4861535364,False,1609927188,1557,,,7,22,37,4,134,"73,50,102,76,9","110,95,82,84,31"
5774364411,4861542176,True,1609927183,2065,2924.0,1.0,7,22,35,8,183,"75,104,29,8,64","13,1,123,14,84"
5774364318,4861541533,False,1609927178,1988,4417.0,4.0,7,3,63,10,236,"28,63,110,78,17","106,129,75,12,123"
5774364309,4861541759,True,1609927184,2022,3030.0,1.0,7,22,49,5,227,"29,68,11,56,114","10,60,14,64,74"
5774364219,4861541776,True,1609927174,1976,2037.0,1.0,7,22,25,5,183,"7,42,120,5,55","3,27,123,78,23"
5774364218,4861540792,True,1609927174,1961,3022.0,2.0,7,22,50,7,188,"83,14,109,74,59","8,11,26,70,75"
5774364216,4861531877,False,1609927163,1288,2478.0,2.0,7,22,42,4,186,"2,113,86,94,21","114,93,11,14,7"
5774364202,4861540825,False,1609927179,1995,3442.0,1.0,0,4,42,3,155,"120,44,20,41,55","40,48,19,50,62"
